X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,SERVICE_TYPE,SERVICE_TYPE_DETAIL,ENGLISH_NAME,FRENCH_NAME,ENGLISH_NAME_ALT,FRENCH_NAME_ALT,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_DESCRIPTOR,COMMUNITY,POSTAL_CODE,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID
-79.37686958,43.67168219,127910731,5049912,Independent Health Facility,"Gen Ultrasound, Vasc Utrasnd, Nuclear Medicine, Bone Min DXA, Mamm, Radgrhy",Rosedale Radiology and Ultrasound,,2548781 Ontario Limited,,600 Sherbourne Street,"Unit B6, Suite B1, /B7 and",Practice Address,Toronto,M4X1W4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755232
-79.36622349,43.77973531,127910740,1147879,Independent Health Facility,Mamm,Hitek Medical Imaging,,Hitek Medical Imaging Inc.,,4800 Leslie Street,Lower Level,Practice Address,Toronto,M2J2K9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755241
-79.42228431,43.79587211,127910741,8249983,Independent Health Facility,Mamm,Hitek Medical Imaging Inc.,,Hitek Medical Imaging Inc.,,6464 Yonge Street,Unit 101A,Practice Address,Toronto,M2M3X4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755242
-79.29523267,43.76295901,127910744,2363315,Independent Health Facility,"Mamm, Gen Ultrasound",Victoria Park Mammography Centre,,LDM Diagnostics Inc.,,520 Ellesmere Road,"Suite B15, Lower Level",Practice Address,Toronto,M1R4E6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755245
-79.21964945,43.80843032,127910745,3996912,Independent Health Facility,"Mamm, Gen Ultrasound",Malvern Ultrasound & Mammography,,Insight Diagnostic Imaging Corp.,,1333 Neilson Road,Suite 230,Practice Address,Toronto,M1B4Y9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755246
-79.54866533,43.61989027,127910747,6342467,Independent Health Facility,"Mamm, Gen Ultrasound, Nuclear Medicine",Ontario Diagnostic Centre (ODC) - Etobicoke,,2540794 Ontario Inc.,,85 The East Mall,Suite LF - 01,Practice Address,Toronto,M8Z5W4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755248
-79.36160389,43.77142551,127910750,3824216,Independent Health Facility,"Mamm, Radgrhy",York Radiology Consultants & The Breast Centre,,York X-Ray Management Limited,,1333 Sheppard Avenue East,"Suite 100, and 118",Practice Address,Toronto,M2J1V1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755251
-79.28770346,43.78373001,127910752,6026877,Independent Health Facility,"Mamm, Radgrhy",East End Breast Imaging,,BSA Diagnostic Imaging Inc.,,4002 Sheppard Avenue East,Suite 204,Practice Address,Toronto,M1S1S6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755253
-79.44234721,43.7743866,127910755,6346094,Independent Health Facility,"Mamm, Radgrhy, Gen Ultrasound",MyHealth Centre,,MyHealth Partners Inc.,,4949 Bathurst Street,Suite 100,Practice Address,Toronto,M2R1Y1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755256
-79.24956405,43.75512361,127910756,6328797,Independent Health Facility,"Mamm, Radgrhy, Gen Ultrasound",Scarborough Radiologists,,3000 Lawrence Medical Imaging Inc.,,3000 Lawrence Avenue East,Suite G03,Practice Address,Toronto,M1P2V2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755257
-79.30196876,43.68768449,127910759,2658325,Independent Health Facility,"Mamm, Radgrhy, Gen Ultrasound",Danforth/Main X-Ray Ultrasound & Mammography Clinic,,Danforth/Main Medical Diagnostics Ltd.,,294 Main Street,Suite B1,Practice Address,Toronto,M4C4X5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755260
-79.33731428,43.7238577,127910760,176794,Independent Health Facility,"Mamm, Radgrhy, Gen Ultrasound",(Don Mills) Insight Diagnostic Imaging,,Insight Diagnostic Imaging Corp.,,18 Wynford Drive,Suite 507,Practice Address,Toronto,M3C3S2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755261
-79.39584089,43.69694899,127910762,6446092,Independent Health Facility,"Mamm, Radgrhy, Gen Ultrasound, Bone Min DXA",Midtown Diagnostic Imaging,,1582235 Ontario Limited,,1849 Yonge Street,"Suite 6, Lower Level",Practice Address,Toronto,M4S1Y2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755263
-79.36334168,43.65975889,127910965,3092988,Independent Health Facility,Midwifery,Toronto Birth Centre,,Toronto Birth Centre Inc.,,525 Dundas Street East,,Practice Address,Toronto,M5A2B6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755276
-79.45543381,43.69480089,127910974,5846720,Independent Health Facility,"(M) Gen Utrasnd, (M) Vasc Utrasnd",Metro Radiology Ltd.,,2456462 Ontario Limited,,2010 Eglinton Avenue West,Suite 100,Practice Address,Toronto,M6E2K3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755285
-79.43441911,43.78295971,127910975,6022923,Independent Health Facility,"(M) Gen Utrasnd, (M) Vasc Utrasnd",Wisdom Medical Inc.,,Wisdom Medical Inc.,,9 Sunforest Court,,Practice Address,Toronto,M2R3W3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755286
-79.60133906,43.73741579,127910976,3876784,Independent Health Facility,"(M) Gen Utrasnd, (M) Vasc Utrasnd",Charm Ultrasound,,Golden Spear Inc.,,101 Westmore Drive,Suite 203,Practice Address,Toronto,M9V3Y6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755287
-79.34602758,43.7057953,127910978,823597,Independent Health Facility,"(M) Gen Utrasnd, (M) Vasc Utrasnd",East York Diagnostic Ultrasound,,Thorncliffe Medical Centre Ltd.,,45 Overlea Boulevard,Suite B6,Practice Address,Toronto,M4H1C3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755289
-79.42127101,43.758986,127910981,2076728,Independent Health Facility,"(M) Gen Utrasnd, (M) Vasc Utrasnd, (M) Radgrhy",York Ultrasound,,York Ultrasound Inc.,,219 Sheppard Avenue West,,Practice Address,Toronto,M2N1N2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755292
-79.56967415,43.69402028,127910997,5820546,Independent Health Facility,Nuclear Medicine,Cardiac Care Centre,,Cardiovascular Care Centre Inc.,,200 Ronson Drive,Suite 104,Practice Address,Toronto,M9W5Z9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755308
-79.33731428,43.7238577,127910998,3153812,Independent Health Facility,Nuclear Medicine,Toronto Cardiac Diagnostics,,Toronto Cardiac Diagnostics Inc.,,18 Wynford Drive,Suite 511,Practice Address,Toronto,M3C3S2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755309
-79.38681079,43.65563769,127911001,6506810,Independent Health Facility,Nuclear Medicine,123 Edward Street Diagnostic Imaging Ltd.,,2642170 Ontario Limited,,123 Edward Street,Suite 210,Practice Address,Toronto,M5G1E2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755312
-79.431485,43.68031709,127911002,8155300,Independent Health Facility,Nuclear Medicine,The Toronto Cardiac Clinic,,The Toronto Cardiac Clinic Inc.,,829 St. Clair Avenue West,,Practice Address,Toronto,M6C1C2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755313
-79.34630128,43.7459197,127911005,3855279,Independent Health Facility,Nuclear Medicine,KMH Cardiology Centres Inc.,,KMH Cardiology Centres Inc.,,1310 Don Mills Road,,Practice Address,Toronto,M3B2W6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755316
-79.39790419,43.67672149,127911011,2320846,Independent Health Facility,Nuclear Medicine,KMH Cardiology Centres Inc.,,KMH Cardiology Centres Inc.,,236 Avenue Road,,Practice Address,Toronto,M5R2J4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755322
-79.25401295,43.77399751,127911015,406443,Independent Health Facility,Nuclear Medicine,KMH Cardiology Centres Inc.,,KMH Cardiology Centres Inc.,,55 Town Centre Court,Suite 109,Practice Address,Toronto,M1P4X4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755326
-79.26872925,43.7314906,127911016,9593010,Independent Health Facility,Nuclear Medicine,Northwest Nuclear Imaging Limited,,Northwest Nuclear Imaging Limited,,2391 Eglinton Avenue East,,Practice Address,Toronto,M1K2M5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755327
-79.23330835,43.78984952,127911018,5050068,Independent Health Facility,Nuclear Medicine,Corcare Nuclear Medicine,,Corcare Nuclear Medicine Inc.,,325 Milner Avenue,Suite 410,Practice Address,Toronto,M1B5N1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755329
-79.428829,43.71909759,127911019,7259110,Independent Health Facility,Nuclear Medicine,Bathurst Lawrence Nuclear Imaging Inc.,,Bathurst Lawrence Nuclear Imaging Inc.,,491 Lawrence Avenue West,Suite 501,Practice Address,Toronto,M5M1C7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755330
-79.34063087,43.67955989,127911205,4137196,Independent Health Facility,Nuclear Medicine,Toronto Cardiology Associates Inc.,,Toronto Cardiology Associates Inc.,,837 Danforth Avenue,,Practice Address,Toronto,M4J1L2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755331
-79.54660165,43.7679527,127911206,2313077,Independent Health Facility,Nuclear Medicine,Toronto West Cardiac and Medical Imaging Centre,,Toronto West Cardiac and Medical Imaging Centre Ltd.,,4250 Weston Road,Unit 100,Practice Address,Toronto,M9L1W9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755332
-79.26955355,43.7072508,127911207,8661227,Independent Health Facility,Nuclear Medicine,MyHealth Centre - Mediscan Diagnostics,,MyHealth Partners Inc.,,462 Birchmount Road,,Practice Address,Toronto,M1K1N8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755333
-79.47200522,43.7664487,127911210,1423510,Independent Health Facility,Obs/Gyn Utrasnd,SSJL Holdings Inc.,,SSJL Holdings Inc.,,2 Champagne Drive,Unit B23,Practice Address,Toronto,M3J2C5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755336
-79.37686958,43.67168219,127911219,7341419,Independent Health Facility,Obs/Gyn Utrasnd,Dr. George H. Woo,,Dr. George H. Woo,,600 Sherbourne Street,Suite 509,Practice Address,Toronto,M4X1W4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755345
-79.28823187,43.78407561,127911221,6446292,Independent Health Facility,Obs/Gyn Utrasnd,IVF Canada,,L.S.G. Holding Ltd.,,2347 Kennedy Road,Suite 304,Practice Address,Toronto,M1T3T8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755347
-79.38298399,43.67162489,127911222,1851890,Independent Health Facility,Obs/Gyn Utrasnd,Bloor Street Ultrasound,,1582235 Ontario Limited,,160 Bloor Street East,,Practice Address,Toronto,M4W1B9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755348
-79.34459887,43.67916749,127911229,3763195,Independent Health Facility,Obs/Gyn Utrasnd,(Don Mills) Insight Diagnostic Imaging,,Insight Diagnostic Imaging Corp.,,658 Danforth Avenue,,Practice Address,Toronto,M4J5B9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755355
-79.25122425,43.77720041,127911230,5324467,Independent Health Facility,"Obs/Gyn Utrasnd, Gen Ultrasound",Rouge Valley Infertility Imaging,,1582235 Ontario Limited,,100 Consilium Place,Suite 310,Practice Address,Toronto,M1H3E3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755356
-79.37287489,43.7228457,127911237,9571127,Independent Health Facility,Opth Utrasnd,Dr. William Dixon,,Dr. William Dixon,,2075 Bayview Avenue,Suite M1 - 302,Practice Address,Toronto,M4N3M5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755363
-79.35500368,43.67662529,127911240,9795093,Independent Health Facility,Opth Utrasnd,Dr. John Christakis,,Dr. John T. Christakis,,245 Danforth Avenue,Suite 200,Practice Address,Toronto,M4K1N2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755366
-79.51542123,43.64616768,127911242,8033567,Independent Health Facility,Opth Utrasnd,Office of Dr. M. Iizuka,,Iizuka Medicine Professional Corporation,,3101 Bloor Street West,Suite 401,Practice Address,Toronto,M8X2W2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755368
-79.33625808,43.7239064,127911253,5381746,Independent Health Facility,Opth Utrasnd,Charlotte I. Wedge Medicine Professional Corporation,,Charlotte I. Wedge Medicine Professional Corporation,,20 Wynford Drive,Suite 308,Practice Address,Toronto,M3C1J4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755379
-79.26863566,43.78883861,127911255,1670323,Independent Health Facility,Opth Utrasnd,East Toronto Eye Consultants,,East Toronto Eye Consultants Inc.,,2101 Brimley Road,Unit 109,Practice Address,Toronto,M1S2B4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755381
-79.27738787,43.82630842,127911259,7026614,Independent Health Facility,Opth Utrasnd,Scarborough Clarity Eye,,2323894 Ontario Inc.,,240 Alton Towers Circle,Suite 300,Practice Address,Toronto,M1V3Z3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755385
-79.45149011,43.65436848,127911260,1588502,Independent Health Facility,Opth Utrasnd,Dr. Peter K. Girschek,,Dr. Peter K. Girschek,,2238 Dundas Street West,Suite 212,Practice Address,Toronto,M6R3A9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755386
-79.42136851,43.7594323,127911261,4327119,Independent Health Facility,Opth Utrasnd,D.J. Weinstock Medicine Professional Corporation,,D.J. Weinstock Medicine Professional Corporation,,206 Sheppard Avenue West,,Practice Address,Toronto,M2N1N1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755387
-79.40339279,43.65745278,127911491,8897391,Independent Health Facility,Opth Utrasnd,Kingston Vision & Research Centre,,The Kensington Eye Institute,,340 College Street,Suite 310,Practice Address,Toronto,M5T3A9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755394
-79.29383687,43.80243782,127911492,5175509,Independent Health Facility,Opth Utrasnd,"Jed Rabinovitch, MD",,Dr. Jed  Rabinovitch,,4040 Finch Avenue East,Suite 309,Practice Address,Toronto,M1S4V5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755395
-79.39360389,43.66924899,127911493,3667161,Independent Health Facility,Opth Utrasnd,North York Ultrasound,,North York Ultrasound Limited,,150 Bloor Street West,Suite 210,Practice Address,Toronto,M5S2X9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755396
-79.52706024,43.7542723,127911494,6882555,Independent Health Facility,Opth Utrasnd,North Toronto Eye Care,,Dr. Jon W. Waisberg,,2115 Finch Avenue West,Suite 407,Practice Address,Toronto,M3N2V6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755397
-79.51542123,43.64616768,127911499,3058099,Independent Health Facility,Opth Utrasnd,Dr. S.L. Abel,,Dr. Selwyn L. Abel,,3101 Bloor Street West,Suite 401,Practice Address,Toronto,M8X2W2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755402
-79.52706024,43.7542723,127911500,4610057,Independent Health Facility,Opth Utrasnd,York Finch Eye Associates,,Eye Associates,,2115 Finch Avenue West,Suite 316,Practice Address,Toronto,M3N2V6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755403
-79.39584089,43.69694899,127911501,3660970,Independent Health Facility,Opth Utrasnd,Dr. Michael M. Henry,,Dr. Michael M. Henry,,1849 Yonge Street,Suite 202,Practice Address,Toronto,M4S1Y2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755404
-79.51542123,43.64616768,127911505,1124016,Independent Health Facility,Opth Utrasnd,Jarvis-Smythe Ophthalmologists,,Jarvis-Smythe Ophthalmologists,,3101 Bloor Street West,Suite 408,Practice Address,Toronto,M8X2W2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755408
-79.56517314,43.64174187,127911506,604590,Independent Health Facility,Opth Utrasnd,Dr. Edward Mednick,,Dr. Edward B. Mednick,,385 The West Mall,Suite 100,Practice Address,Toronto,M9C1E7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755409
-79.28726316,43.78228361,127911507,331166,Independent Health Facility,Opth Utrasnd,Goldberg Centre,,Dr. Chaim J. Goldberg,,2235 Kennedy Road,2nd Floor,Practice Address,Toronto,M1T3G8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755410
-79.59975926,43.73045789,127911508,336467,Independent Health Facility,Opth Utrasnd,Dr. A.I. Kravetz - Eye Physician & Surgeon,,Dr. Arnold I. Kravetz,,115 Humber College Boulevard,Suite 719,Practice Address,Toronto,M9V0A9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755411
-79.37287489,43.7228457,127911513,2027798,Independent Health Facility,Opth Utrasnd,Ophthalmology Associates SHSC,,Ophthalmology Associates SHSC,,2075 Bayview Avenue,"Suite M1, Room 202C, Sunnybrook Hospital",Practice Address,Toronto,M4N3M5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755415
-79.4244825,43.70102369,127911514,2968147,Independent Health Facility,Opth Utrasnd,Robert Adam Medicine Professional Corporation,,Robert Adam Medicine Professional Corporation,,801 Eglinton Avenue West,Suite 301,Practice Address,Toronto,M5N1E3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755416
-79.4080531,43.746032,127911515,7635696,Independent Health Facility,Opth Utrasnd,Dr. Kranemann Medicine Professional Corporation,,Dr. Kranemann Medicine Professional Corporation,,4100 Yonge Street,Suite 110A,Practice Address,Toronto,M2P2B7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755417
-79.45149011,43.65436848,127911516,6597961,Independent Health Facility,Opth Utrasnd,West Toronto Eye Care,,Sheila Brazel Medicine Professional Corporation,,2238 Dundas Street West,Suite 308,Practice Address,Toronto,M6R3A9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755418
-79.36160389,43.77142551,127911518,2089444,Independent Health Facility,Opth Utrasnd,Rajinder Rathee Medicine Professional Corporation,,Rajinder Rathee Medicine Professional Corporation,,1333 Sheppard Avenue East,Suite 202,Practice Address,Toronto,M2J1V1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755420
-79.39771839,43.66948269,127911522,847286,Independent Health Facility,Opth Utrasnd,Bochner Eye Institute,,Dr. Raymond M. Stein,,40 Prince Arthur Avenue,,Practice Address,Toronto,M5R1A9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755424
-79.25114985,43.75401641,127911534,8077920,Independent Health Facility,Opth Utrasnd,Scarborough Eye Associates,,Dr. Jordan W. Cheskes,,2941 Lawrence Avenue East,,Practice Address,Toronto,M1P2V6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755437
-79.3889322,43.7668543,127907841,6359249,Independent Health Facility,Opth Utrasnd,Dr. Joseph J.K. Ma Medicine Professional Corporation,,Dr. Joseph J.K. Ma Medicine Professional Corporation,,500 Sheppard Avenue East,Suite 305,Practice Address,Toronto,M2N6H7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755456
-79.37686958,43.67168219,127907846,7072621,Independent Health Facility,Plas Surg,Rosedale Centre for Plastic Surgery,,Rosedale Centre for Plastic Surgery Inc.,,600 Sherbourne Street,Suite 802,Practice Address,Toronto,M4X1W4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755461
-79.47799072,43.72778059,127907854,5175163,Independent Health Facility,Pulmonary Function,Nasal Airflow Laboratory,,Dr. Roman Chaban,,1017 Wilson Avenue,Suite 406,Practice Address,Toronto,M3K1Z1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755469
-79.51680582,43.62321837,127907856,9062513,Independent Health Facility,Pulmonary Function,West Toronto Respiratory Services Inc.,,West Toronto Respiratory Services Inc.,,The Queensway,"Suite 413, 190 Sherway Drive, Professional Centre",Practice Address,Toronto,M9C5N2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755471
-79.27738787,43.82630842,127907863,7209495,Independent Health Facility,Pulmonary Function,Agincourt Pulmonary Services,,Dr. Charles K.N. Chan,,240 Alton Towers Circle,Suite 208,Practice Address,Toronto,M1V4P3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755478
-79.36901369,43.77129781,127907865,6661241,Independent Health Facility,Pulmonary Function,Toronto Lung Care Clinic,,Metro Health Network Inc.,,1110 Sheppard Avenue East,Suite 204,Practice Address,Toronto,M2K2W2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755480
-79.28730716,43.74756291,127907866,7215989,Independent Health Facility,Pulmonary Function,Respiratory & PFT Services Inc.,,Respiratory & PFT Services Inc.,,2130 Lawrence Avenue East,Suite 410,Practice Address,Toronto,M1R3A6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755481
-79.21964945,43.80843032,127907867,6057990,Independent Health Facility,Pulmonary Function,Toronto Lung Care Clinic - East,,Metro Health Network Inc.,,1333 Neilson Road,Suite 100,Practice Address,Toronto,M1B4Y9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755482
-79.37686958,43.67168219,127907869,1138903,Independent Health Facility,Pulmonary Function,Kainam Pulmonary Investigation,,Dr. Charles K.N. Chan,,600 Sherbourne Street,"Suite 402, Rosedale Medical Centre",Practice Address,Toronto,M4X1W4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755484
-79.29383687,43.80243782,127907870,2151417,Independent Health Facility,Pulmonary Function,Scarborough North Pulmonary Function Services Inc.,,Scarborough North Pulmonary Function Services Inc.,,4040 Finch Avenue East,Suite LL5,Practice Address,Toronto,M1S4V5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755485
-79.40339279,43.65745278,127907872,1236624,Independent Health Facility,Pulmonary Function,Inspiration Pulmonary Function,,Inspiration Research Limited,,340 College Street,Suite 315,Practice Address,Toronto,M5T3A9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755487
-79.428763,43.71379779,127907873,1716639,Independent Health Facility,Pulmonary Function,Universal Pulmonary Function Laboratory,,1739411 Ontario Inc.,,2888 Bathurst Street,,Practice Address,Toronto,M6B4H6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755488
-79.47200522,43.7664487,127907874,7514768,Independent Health Facility,Pulmonary Function,North York Pulmonary Function Center Inc.,,North York Pulmonary Function Center Inc.,,2 Champagne Drive,Unit B21,Practice Address,Toronto,M3J2C5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755489
-79.39584089,43.69694899,127907880,762129,Independent Health Facility,Pulmonary Function,Respiratory Services Limited,,Respiratory Services Limited,,1849 Yonge Street,Unit LF20,Practice Address,Toronto,M4S1Y2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755495
-79.40594229,43.65338558,127907881,3300103,Independent Health Facility,Pulmonary Function,Toronto Asthma Centre/Pulmonary Function Lab,,Toronto Asthma Centre,,399 Bathurst Street,"New East Wing, Room 7 - 451",Practice Address,Toronto,M5T2S8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755496
-79.30836046,43.66805319,127907882,177489,Independent Health Facility,"Pulmonary Function, Vasc Utrasnd",East Toronto Vascular Clinic,,Andrew D. Dueck Medicine Professional Corporation,,1805 Queen Street East,"Unit s, 1 - 3",Practice Address,Toronto,M4L3Y3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755497
-79.23251525,43.77683731,127907883,5225596,Independent Health Facility,Pulmonary Function,Toronto Lung Care Clinic,,Mr. Udaya Shankar Padmakaran,,2100 Ellesmere Road,Suite 328,Practice Address,Toronto,M1H3B7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755498
-79.37959689,43.710833,127907884,1932458,Independent Health Facility,Pulmonary Function,Bayview Cardio Pulmonary Services,,2493250 Ontario Inc.,,586 Eglinton Avenue East,Suite 308,Practice Address,Toronto,M4P1P2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755499
-79.29523267,43.76295901,127907886,3406812,Independent Health Facility,Pulmonary Function,2649470 Ontario Inc.,,2649470 Ontario Inc.,,520 Ellesmere Road,Suite B15,Practice Address,Toronto,M1R4E6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755501
-79.43931401,43.756977,127907887,4220266,Independent Health Facility,Radgrhy,Bathurst-Sheppard Diagnostic Imaging Centre,,TBA Diagnostic Imaging Services Inc.,,4430 Bathurst Street,Suite 207,Practice Address,Toronto,M3H3S3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755502
-79.24749366,43.82437302,127908123,1880121,Independent Health Facility,Radgrhy,"AG Xray, Ultrasound & Cardiology Clinic",,2423815 Ontario Limited,,2901 Markham Road,Unit 09,Practice Address,Toronto,M1X0B6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755516
-79.19919564,43.80130552,127908124,1057016,Independent Health Facility,Radgrhy,Toronto East X-Ray and Ultrasound,,8909750 Canada Inc.,,1145 Morningside Avenue,Suite 12,Practice Address,Toronto,M1B0A7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,755517
